DMEM: 4613 222 16 5900:0 589:589 589:589 145:145 145:145 589:589 145:145 1:1:0:1 _external_q
DMEM: 4757 222 16 5900:0 589:589 589:589 145:145 145:145 589:589 145:145 1:1:0:1 _internal_q
DMEM: 4813 222 16 5900:0 1770:2359 1770:2359 1770:1915 1770:1915 1770:2359 1770:1915 2:2:0:2 _external_q
DMEM: 4825 222 16 5900:0 589:589 589:589 145:145 145:145 589:589 145:145 1:1:0:1 _area_q
DMEM: 4832 222 16 5900:0 589:589 589:589 145:145 145:145 589:589 145:145 1:1:0:1 _level_one_q
DMEM: 4852 222 16 5900:0 589:589 589:589 145:145 145:145 589:589 145:145 1:1:0:1 _size_chain_q
DMEM: 5255 222 16 5900:0 624:624 624:624 624:624 624:624 624:624 624:624 1:1:0:1 _internal_q
DMEM: 5266 222 16 5900:0 624:624 624:624 624:624 624:624 624:624 624:624 1:1:0:1 _find_wide_q
DMEM: 5277 222 16 5900:0 624:624 624:624 624:624 624:624 624:624 624:624 1:1:0:1 _external_q
DMEM: 5417 222 16 5900:0 624:624 624:624 624:624 624:624 624:624 624:624 1:1:0:1 _internal_q
DMEM: 5461 222 16 5900:0 624:624 624:624 624:624 624:624 624:624 624:624 2:1:0:1 _external_q
DMEM: 5485 222 16 5900:0 624:624 624:624 624:624 624:624 624:624 624:624 1:1:0:1 _area_q
DMEM: 5492 222 16 5900:0 624:624 624:624 624:624 624:624 624:624 624:624 1:1:0:1 _level_one_q
DMEM: 5512 222 16 5900:0 624:624 624:624 624:624 624:624 624:624 624:624 1:1:0:1 _size_chain_q
DMEM: 5916 222 16 5900:0 0:0 0:0 0:0 0:0 0:0 0:0 1:0:0:0 _internal_q
DMEM: 5927 222 16 5900:0 0:0 0:0 0:0 0:0 0:0 0:0 1:0:0:0 _find_wide_q
DMEM: 5938 222 16 5900:0 0:0 0:0 0:0 0:0 0:0 0:0 1:0:0:0 _external_q
DMEM: 6082 222 16 5900:0 0:0 0:0 0:0 0:0 0:0 0:0 1:0:0:0 _internal_q
DMEM: 6126 222 16 5900:0 0:0 0:0 0:0 0:0 0:0 0:0 2:0:0:0 _external_q
DMEM: 6150 222 16 5900:0 0:0 0:0 0:0 0:0 0:0 0:0 1:0:0:0 _area_q
DMEM: 6157 222 16 5900:0 0:0 0:0 0:0 0:0 0:0 0:0 1:0:0:0 _level_one_q
DMEM: 6177 222 16 5900:0 0:0 0:0 0:0 0:0 0:0 0:0 1:0:0:0 _size_chain_q
DMEM: 6580 222 16 5900:0 0:0 0:0 0:0 0:0 0:0 0:0 1:0:0:0 _internal_q
DMEM: 6598 222 16 5900:0 0:0 0:0 0:0 0:0 0:0 0:0 1:0:0:0 _external_q
DMEM: 6610 222 16 5900:0 0:0 0:0 0:0 0:0 0:0 0:0 1:0:0:0 _area_q
DMEM: 6628 222 16 5900:0 0:0 0:0 0:0 0:0 0:0 0:0 1:0:0:0 _size_chain_q
DMEM: 6662 222 16 5900:0 0:0 0:0 0:0 0:0 0:0 0:0 1:0:0:0 _internal_q
DMEM: 6677 222 16 5900:0 0:0 0:0 0:0 0:0 0:0 0:0 1:0:0:0 _internal_q
DMEM: 6796 222 16 5900:0 18855:18855 18855:18855 18855:18855 18855:18855 18855:18855 18855:18855 1:1:0:1 _oversize_q
DMEM: 7158 222 16 5900:0 4300:4300 4300:4300 4300:4300 4300:4300 4300:4300 4300:4300 1:1:0:1 _rectangles_q
DMEM: 7505 222 16 5900:0 2681:2681 2681:2681 2681:2681 2681:2681 2681:2681 2681:2681 1:1:0:1 _rectangles_q
DMEM: 7603 222 16 5900:0 3361:6042 3361:6042 2681:4138 2681:4138 3361:6042 2681:4138 2:2:0:2 _enclose_q
DMEM: 7627 222 16 5900:0 3361:6042 3361:6042 2681:4138 2681:4138 3361:6042 2681:4138 2:2:0:2 _boolean_not_q
DMEM: 7663 222 16 5900:0 3361:6042 3361:6042 2681:4138 2681:4138 3361:6042 2681:4138 2:2:0:2 _covered_by_q
